date,price,yr_built
6/2/2014,391000,2004
12/9/2014,355000,2004
12/22/2014,344000,2004
5/9/2014,212000,2004
8/2/2014,163800,2004
12/1/2014,220000,2004
5/27/2014,1.15E+06,2004
9/11/2014,336000,2004
3/26/2015,193000,2004
2/27/2015,415000,2004
10/14/2014,649000,2004
10/21/2014,445000,2004
7/11/2014,326000,2004
7/10/2014,875000,2004
1/16/2015,400000,2004
3/2/2015,719000,2005
12/1/2014,280000,2005
10/9/2014,287000,2005
7/10/2014,360000,2005
1/26/2015,675000,2005
1/14/2015,465000,2005
3/9/2015,479950,2005
6/30/2014,780000,2005
8/6/2014,300000,2005
6/18/2014,330000,2005
5/12/2015,365000,2005
9/3/2014,237000,2005
11/10/2014,1.03E+06,2005
7/11/2014,460000,2005
3/5/2015,480000,2005
8/5/2014,890000,2005
3/26/2015,515000,2005
5/16/2014,619000,2005
6/10/2014,695000,2005
2/27/2015,374950,2005
8/14/2014,682000,2005
8/12/2014,370500,2005
7/15/2014,466000,2005
9/2/2014,300000,2005
8/11/2014,971000,2005
6/14/2014,530000,2005
3/24/2015,624000,2005
6/24/2014,880000,2005
11/13/2014,449000,2005
8/8/2014,445000,2005
7/3/2014,835000,2005
8/19/2014,600000,2005
1/16/2015,735000,2005
9/29/2014,503000,2005
9/23/2014,354000,2005
6/12/2014,789500,2005
5/8/2014,537500,2005
5/16/2014,799000,2005
8/8/2014,330000,2005
4/21/2015,345000,2005
6/9/2014,550000,2005
10/2/2014,750000,2005
9/3/2014,585000,2005
1/28/2015,398000,2005
6/12/2014,860000,2005
10/15/2014,739500,2005
4/21/2015,325000,2005
7/25/2014,340000,2005
2/20/2015,520000,2005
4/24/2015,305000,2005
1/8/2015,388000,2005
1/23/2015,340000,2005
11/11/2014,1.32E+06,2005
2/25/2015,195000,2005
9/23/2014,775000,2005
11/17/2014,1.32E+06,2005
9/5/2014,389000,2005
11/21/2014,637250,2005
9/17/2014,632500,2005
7/24/2014,269000,2005
6/5/2014,297500,2005
1/23/2015,695000,2005
2/18/2015,277500,2005
7/23/2014,590000,2005
3/24/2015,367500,2005
3/31/2015,1.06E+06,2005
2/3/2015,759000,2005
5/5/2014,620000,2005
8/1/2014,431500,2005
11/7/2014,267000,2005
12/9/2014,634800,2005
9/15/2014,729000,2005
9/26/2014,722000,2005
3/15/2015,730000,2005
5/19/2014,480000,2005
11/24/2014,399000,2005
4/29/2015,360000,2005
11/11/2014,670000,2005
9/3/2014,407000,2005
6/16/2014,534500,2005
5/20/2014,467000,2005
7/3/2014,1.02E+06,2005
7/15/2014,316750,2005
3/11/2015,556000,2005
8/7/2014,369000,2005
5/5/2015,525000,2005
12/13/2014,1.58E+06,2005
2/13/2015,798750,2005
12/10/2014,1.06E+06,2005
4/14/2015,643000,2005
6/19/2014,1.31E+06,2005
3/11/2015,310000,2005
2/23/2015,690700,2005
4/17/2015,639000,2005
12/15/2014,852500,2005
12/9/2014,1.60E+06,2005
10/10/2014,419000,2005
8/26/2014,762500,2005
8/28/2014,885000,2005
6/12/2014,480000,2005
8/21/2014,487000,2005
1/9/2015,465000,2005
5/28/2014,429000,2005
12/29/2014,376000,2005
8/20/2014,731000,2005
7/22/2014,796000,2005
5/19/2014,241000,2005
1/2/2015,762500,2005
10/17/2014,600000,2005
5/22/2014,270000,2005
7/22/2014,350000,2005
1/26/2015,769000,2005
6/30/2014,449000,2005
9/18/2014,994000,2005
6/27/2014,320000,2005
4/30/2015,426500,2005
12/11/2014,755000,2005
2/24/2015,260000,2005
6/19/2014,437000,2005
3/4/2015,702000,2005
10/9/2014,817500,2005
6/25/2014,565000,2005
8/11/2014,538900,2005
4/22/2015,675000,2005
6/24/2014,455000,2005
1/27/2015,398500,2005
11/19/2014,299000,2005
10/1/2014,294000,2005
5/5/2014,406100,2005
6/30/2014,355000,2005
7/18/2014,378800,2005
12/12/2014,1.50E+06,2005
2/16/2015,510000,2005
7/29/2014,419900,2005
7/28/2014,627000,2005
1/7/2015,585000,2005
12/15/2014,1.25E+06,2005
3/4/2015,315000,2005
9/26/2014,786000,2005
11/11/2014,749950,2005
6/6/2014,1.60E+06,2005
9/1/2014,583000,2005
4/10/2015,1.61E+06,2005
8/20/2014,397000,2005
11/19/2014,382000,2005
6/17/2014,738500,2005
3/23/2015,775000,2005
5/27/2014,515000,2005
5/2/2014,626000,2005
8/12/2014,810000,2005
9/11/2014,285000,2005
10/14/2014,439888,2005
9/9/2014,782500,2005
7/2/2014,340000,2005
1/12/2015,920000,2005
7/8/2014,630000,2005
6/23/2014,3.40E+06,2005
8/25/2014,349950,2005
11/18/2014,299950,2005
2/3/2015,511000,2005
7/13/2014,300000,2005
12/2/2014,249000,2005
12/18/2014,329000,2005
5/9/2014,382000,2005
6/11/2014,285000,2005
5/23/2014,402000,2005
7/22/2014,540000,2005
9/16/2014,425000,2005
5/19/2014,482500,2005
12/2/2014,505500,2005
10/31/2014,1.35E+06,2005
9/10/2014,473000,2005
4/27/2015,267100,2005
4/21/2015,1.50E+06,2005
3/30/2015,505000,2005
6/10/2014,429000,2005
7/21/2014,879000,2005
11/3/2014,398500,2005
3/30/2015,665000,2005
2/27/2015,780000,2005
10/3/2014,476100,2005
5/14/2014,511000,2005
6/16/2014,638000,2005
2/13/2015,680000,2005
8/25/2014,300000,2005
12/9/2014,753000,2005
1/9/2015,1.14E+06,2005
12/18/2014,465000,2005
8/1/2014,435000,2005
5/19/2014,280000,2005
9/8/2014,285000,2005
7/23/2014,1.30E+06,2005
3/4/2015,290000,2005
8/7/2014,752500,2005
4/1/2015,615000,2005
8/14/2014,1.01E+06,2005
3/6/2015,260000,2005
6/20/2014,371000,2005
8/1/2014,316000,2005
7/31/2014,875000,2005
12/3/2014,700000,2005
6/4/2014,392500,2005
9/3/2014,449000,2005
10/21/2014,472500,2005
8/4/2014,571000,2005
12/9/2014,535000,2005
4/17/2015,540000,2005
3/18/2015,561000,2005
5/16/2014,306000,2005
10/16/2014,460000,2005
3/10/2015,370000,2005
4/27/2015,663000,2005
3/6/2015,515000,2005
9/22/2014,470000,2005
2/3/2015,804000,2005
4/13/2015,359900,2005
3/25/2015,299950,2005
9/23/2014,455000,2005
11/24/2014,589450,2005
8/26/2014,1.62E+06,2005
3/16/2015,215000,2005
6/26/2014,354000,2005
7/14/2014,350000,2005
6/24/2014,420000,2005
7/9/2014,525000,2005
4/30/2015,490000,2005
3/18/2015,655000,2005
8/8/2014,397500,2005
6/23/2014,649000,2005
4/30/2015,572000,2005
3/5/2015,759950,2005
7/18/2014,435000,2005
2/24/2015,209900,2005
8/28/2014,370000,2005
9/22/2014,242500,2005
4/21/2015,890000,2005
4/16/2015,485000,2005
10/15/2014,266950,2005
1/5/2015,482500,2005
7/15/2014,490000,2005
6/6/2014,595000,2005
4/16/2015,419000,2005
9/17/2014,270000,2005
9/9/2014,697000,2005
6/25/2014,804100,2005
9/11/2014,620000,2005
10/12/2014,785000,2005
12/24/2014,715000,2005
6/30/2014,635000,2005
11/6/2014,515000,2005
5/14/2014,349950,2005
9/9/2014,818500,2005
10/30/2014,750000,2005
5/16/2014,375000,2005
5/27/2014,345000,2005
4/3/2015,480000,2005
11/3/2014,370000,2005
11/25/2014,1.68E+06,2005
9/12/2014,344000,2005
8/27/2014,599000,2005
12/29/2014,714000,2005
4/24/2015,680000,2005
11/18/2014,352000,2005
11/6/2014,1.50E+06,2005
4/22/2015,750000,2005
11/24/2014,720000,2005
7/21/2014,802500,2005
10/17/2014,1.04E+06,2005
1/19/2015,355000,2005
9/9/2014,660000,2005
3/5/2015,316500,2005
4/22/2015,321000,2005
6/6/2014,450000,2005
11/12/2014,524950,2005
9/2/2014,207000,2005
10/28/2014,369950,2005
6/18/2014,1.16E+06,2005
4/29/2015,593567,2005
3/24/2015,1.43E+06,2005
7/25/2014,470000,2005
9/30/2014,469000,2005
7/25/2014,350000,2005
10/6/2014,505000,2005
5/5/2015,420000,2005
7/28/2014,341950,2005
8/7/2014,598500,2005
9/17/2014,338500,2005
7/22/2014,187000,2005
4/7/2015,320000,2005
10/30/2014,249900,2005
9/15/2014,615000,2005
6/2/2014,342000,2005
11/20/2014,206000,2005
7/10/2014,418000,2005
7/1/2014,920000,2005
12/26/2014,370000,2005
6/25/2014,957000,2005
4/1/2015,733000,2005
9/25/2014,425000,2005
5/27/2014,960000,2005
8/8/2014,1.78E+06,2005
4/21/2015,401750,2005
11/7/2014,379770,2005
1/15/2015,515500,2005
6/17/2014,451000,2005
6/5/2014,376000,2005
10/28/2014,430000,2005
5/23/2014,788600,2005
6/13/2014,330000,2005
4/22/2015,331000,2005
9/26/2014,541000,2005
12/17/2014,800000,2005
8/4/2014,451000,2005
5/19/2014,477000,2005
2/4/2015,548050,2005
12/11/2014,545000,2005
1/28/2015,315000,2005
3/12/2015,375000,2005
2/16/2015,425000,2005
9/19/2014,637000,2005
2/27/2015,403000,2005
9/3/2014,410000,2005
1/28/2015,358500,2005
10/15/2014,473000,2005
8/11/2014,720000,2005
1/14/2015,559950,2005
2/17/2015,1.60E+06,2005
10/17/2014,309000,2005
11/30/2014,1.00E+06,2005
5/1/2015,250000,2005
7/28/2014,507000,2005
3/10/2015,425000,2005
7/29/2014,512000,2005
10/11/2014,3.64E+06,2005
2/20/2015,708000,2005
4/9/2015,370000,2005
6/4/2014,539000,2005
7/29/2014,504975,2005
8/13/2014,518000,2005
5/24/2014,820000,2005
5/16/2014,377500,2005
12/22/2014,274000,2005
1/9/2015,480000,2005
11/19/2014,375000,2005
5/11/2015,386180,2005
5/4/2015,575000,2005
9/3/2014,522500,2005
4/9/2015,690000,2005
11/14/2014,299000,2005
5/12/2014,301500,2005
5/7/2014,245000,2005
2/12/2015,2.64E+06,2005
10/21/2014,672500,2005
11/12/2014,290000,2005
6/9/2014,536000,2005
7/10/2014,348000,2005
11/26/2014,299950,2005
8/29/2014,366000,2005
8/11/2014,515000,2005
5/22/2014,330000,2005
7/8/2014,550000,2005
6/27/2014,589500,2005
12/6/2014,615000,2005
5/4/2015,360000,2005
7/22/2014,810000,2005
1/27/2015,850000,2005
9/15/2014,1.27E+06,2005
11/20/2014,479000,2005
10/16/2014,249900,2005
2/23/2015,649950,2005
5/4/2015,605000,2005
5/28/2014,1.40E+06,2005
5/21/2014,2.70E+06,2005
1/30/2015,245000,2005
3/10/2015,343000,2005
3/30/2015,571000,2005
7/8/2014,355000,2005
7/3/2014,439990,2005
9/22/2014,254950,2005
7/2/2014,334500,2005
8/4/2014,384500,2005
6/25/2014,594000,2005
11/24/2014,570000,2005
10/22/2014,221000,2005
2/9/2015,305000,2005
6/27/2014,427000,2005
7/18/2014,255000,2005
6/24/2014,329445,2005
10/14/2014,271115,2005
9/9/2014,374500,2005
3/27/2015,441000,2005
5/5/2014,416286,2005
6/17/2014,350000,2005
6/11/2014,475000,2005
7/2/2014,795000,2005
10/17/2014,320000,2005
2/2/2015,424950,2005
2/24/2015,405000,2005
3/11/2015,310000,2005
7/7/2014,680000,2005
6/10/2014,499950,2005
6/20/2014,654000,2005
1/14/2015,554000,2005
3/6/2015,530000,2005
8/5/2014,445000,2005
1/20/2015,440000,2005
9/4/2014,355000,2005
10/30/2014,395000,2005
5/28/2014,739000,2005
11/17/2014,239000,2005
12/10/2014,533500,2005
8/15/2014,925000,2005
3/30/2015,399995,2005
4/23/2015,475000,2005
2/3/2015,690000,2005
5/8/2014,499000,2005
4/6/2015,790000,2005
6/16/2014,320000,2005
8/6/2014,630000,2005
12/4/2014,294500,2005
10/28/2014,492000,2005
11/24/2014,379950,2005
5/22/2014,355000,2005
7/16/2014,300000,2005
6/13/2014,379500,2005
2/9/2015,450000,2005
8/5/2014,535000,2005
3/17/2015,730000,2005
7/9/2014,487000,2005
1/20/2015,544000,2005
9/12/2014,450000,2005
10/30/2014,613000,2005
10/2/2014,449500,2005
6/18/2014,1.40E+06,2005
3/30/2015,815000,2005
9/5/2014,552100,2005
6/23/2014,497000,2005
12/5/2014,510000,2005
11/17/2014,453000,2005
1/16/2015,539900,2005
5/27/2014,627000,2005
12/19/2014,495000,2005
7/21/2014,472000,2005
8/1/2014,405000,2005
10/6/2014,553000,2005
5/28/2014,325000,2005
9/19/2014,358000,2005
3/10/2015,380000,2005
8/19/2014,1.06E+06,2005
10/20/2014,337000,2005
6/18/2014,461000,2006
9/4/2014,335000,2006
4/1/2015,2.25E+06,2006
8/29/2014,693000,2006
3/20/2015,365000,2006
4/1/2015,208633,2006
7/16/2014,517534,2006
6/12/2014,1.49E+06,2006
3/24/2015,290000,2006
9/2/2014,296000,2006
6/9/2014,609900,2006
3/11/2015,507000,2006
7/31/2014,438000,2006
3/6/2015,367000,2006
6/25/2014,1.20E+06,2006
6/26/2014,826000,2006
10/14/2014,325000,2006
4/9/2015,530000,2006
11/4/2014,825000,2006
7/8/2014,1.13E+06,2006
3/31/2015,408000,2006
8/18/2014,539950,2006
12/2/2014,370000,2006
1/5/2015,330000,2006
5/29/2014,695000,2006
6/30/2014,419000,2006
9/15/2014,570000,2006
6/2/2014,525000,2006
4/23/2015,990000,2006
7/28/2014,968933,2006
6/20/2014,754800,2006
7/11/2014,808900,2006
8/6/2014,349950,2006
6/25/2014,739900,2006
6/12/2014,640000,2006
4/17/2015,475000,2006
9/23/2014,509000,2006
4/16/2015,490000,2006
7/18/2014,715000,2006
3/17/2015,397000,2006
7/24/2014,346950,2006
5/13/2014,530000,2006
8/20/2014,1.50E+06,2006
4/21/2015,275000,2006
12/5/2014,325000,2006
4/7/2015,537000,2006
8/1/2014,400000,2006
5/13/2014,373000,2006
6/5/2014,495000,2006
5/5/2014,405000,2006
5/8/2014,559950,2006
2/21/2015,761000,2006
3/6/2015,365070,2006
6/9/2014,552000,2006
8/1/2014,717550,2006
11/18/2014,515000,2006
1/12/2015,344000,2006
7/24/2014,500000,2006
5/7/2015,280000,2006
5/2/2015,760000,2006
5/8/2015,410000,2006
9/15/2014,330000,2006
7/14/2014,599000,2006
5/28/2014,395000,2006
3/11/2015,815000,2006
10/7/2014,559000,2006
3/11/2015,798000,2006
3/26/2015,660000,2006
11/10/2014,250000,2006
7/1/2014,850000,2006
4/27/2015,305000,2006
1/7/2015,250000,2006
10/24/2014,942500,2006
5/16/2014,725000,2006
12/11/2014,587000,2006
4/20/2015,635000,2006
12/10/2014,438900,2006
5/28/2014,555000,2006
3/23/2015,585000,2006
6/2/2014,653000,2006
2/9/2015,366000,2006
4/30/2015,1.35E+06,2006
4/24/2015,284900,2006
3/3/2015,545000,2006
7/3/2014,1.88E+06,2006
10/1/2014,1.19E+06,2006
8/1/2014,408000,2006
3/23/2015,875000,2006
3/2/2015,410000,2006
5/15/2014,1.26E+06,2006
3/9/2015,428900,2006
10/8/2014,1.25E+06,2006
3/27/2015,255000,2006
10/1/2014,1.49E+06,2006
5/8/2015,679000,2006
5/15/2014,1.15E+06,2006
1/19/2015,855000,2006
10/21/2014,367000,2006
11/7/2014,616000,2006
2/5/2015,495500,2006
8/7/2014,485500,2006
9/26/2014,360000,2006
12/9/2014,525000,2006
6/24/2014,510000,2006
12/18/2014,480000,2006
9/29/2014,1.15E+06,2006
6/17/2014,1.01E+06,2006
5/13/2015,751000,2006
12/1/2014,1.44E+06,2006
10/27/2014,440000,2006
4/20/2015,404000,2006
7/8/2014,410000,2006
4/30/2015,685000,2006
8/7/2014,1.20E+06,2006
5/7/2015,1.08E+06,2006
4/28/2015,479950,2006
5/5/2014,499000,2006
1/21/2015,353000,2006
7/17/2014,443500,2006
2/3/2015,289000,2006
12/15/2014,347000,2006
12/5/2014,2.58E+06,2006
12/17/2014,825000,2006
2/25/2015,551870,2006
10/9/2014,405000,2006
3/30/2015,457000,2006
10/29/2014,608000,2006
7/1/2014,337000,2006
3/13/2015,448175,2006
12/17/2014,388500,2006
7/11/2014,790000,2006
10/16/2014,305000,2006
3/26/2015,292500,2006
1/7/2015,728725,2006
4/9/2015,451000,2006
7/18/2014,810000,2006
3/12/2015,1.70E+06,2006
5/9/2014,248000,2006
5/5/2014,309950,2006
10/21/2014,489000,2006
6/27/2014,738000,2006
8/25/2014,1.05E+06,2006
7/14/2014,1.11E+06,2006
4/6/2015,635000,2006
11/21/2014,950000,2006
9/3/2014,530000,2006
8/11/2014,511000,2006
5/7/2015,448000,2006
10/29/2014,246950,2006
1/2/2015,475000,2006
3/26/2015,412250,2006
7/16/2014,835000,2006
4/1/2015,1.42E+06,2006
3/11/2015,2.20E+06,2006
7/8/2014,592350,2006
6/11/2014,350000,2006
6/23/2014,905000,2006
7/25/2014,592500,2006
9/10/2014,375000,2006
6/5/2014,310000,2006
4/27/2015,1.31E+06,2006
9/29/2014,495000,2006
7/29/2014,440000,2006
3/13/2015,400000,2006
2/6/2015,475000,2006
9/15/2014,450000,2006
8/22/2014,425000,2006
2/12/2015,452500,2006
10/10/2014,490000,2006
9/11/2014,570000,2006
9/25/2014,459950,2006
5/20/2014,699000,2006
5/28/2014,681716,2006
10/3/2014,520000,2006
5/9/2014,759000,2006
10/9/2014,1.82E+06,2006
5/13/2014,675000,2006
6/10/2014,745000,2006
1/9/2015,1.65E+06,2006
10/14/2014,399500,2006
9/24/2014,398000,2006
9/8/2014,265000,2006
6/17/2014,549000,2006
4/1/2015,550000,2006
8/12/2014,589000,2006
8/13/2014,698000,2006
12/1/2014,350000,2006
8/1/2014,190000,2006
1/26/2015,389000,2006
2/26/2015,286000,2006
7/11/2014,489900,2006
7/3/2014,405500,2006
8/4/2014,475000,2006
4/21/2015,489000,2006
7/16/2014,765000,2006
9/10/2014,249950,2006
9/22/2014,770000,2006
12/18/2014,565000,2006
7/8/2014,1.20E+06,2006
12/12/2014,420000,2006
8/14/2014,530000,2006
6/17/2014,465000,2006
4/2/2015,525000,2006
2/13/2015,536000,2006
7/21/2014,731688,2006
11/10/2014,2.00E+06,2006
3/24/2015,490000,2006
4/22/2015,1.21E+06,2006
3/5/2015,340000,2006
6/27/2014,550000,2006
1/16/2015,278226,2006
9/10/2014,405000,2006
4/24/2015,680000,2006
10/23/2014,398000,2006
5/14/2014,253000,2006
11/6/2014,368000,2006
7/25/2014,890900,2006
7/31/2014,640000,2006
3/25/2015,315000,2006
6/11/2014,292000,2006
6/16/2014,899950,2006
4/17/2015,541500,2006
2/13/2015,340000,2006
6/16/2014,385000,2006
11/4/2014,500000,2006
3/30/2015,850000,2006
4/7/2015,620000,2006
10/15/2014,1.66E+06,2006
7/2/2014,625000,2006
6/30/2014,439000,2006
4/24/2015,313500,2006
6/20/2014,448000,2006
2/25/2015,425000,2006
6/24/2014,589950,2006
3/17/2015,558000,2006
10/8/2014,560000,2006
10/21/2014,346500,2006
7/29/2014,3.10E+06,2006
6/5/2014,268500,2006
8/18/2014,833000,2006
12/15/2014,710000,2006
2/6/2015,635000,2006
7/10/2014,675000,2006
12/4/2014,458000,2006
4/13/2015,340000,2006
9/2/2014,539000,2006
7/29/2014,1.86E+06,2006
10/18/2014,690000,2006
8/20/2014,530000,2006
7/25/2014,410000,2006
9/9/2014,731781,2006
12/2/2014,350000,2006
6/9/2014,410000,2006
1/28/2015,665000,2006
5/21/2014,700000,2006
6/3/2014,930000,2006
9/5/2014,260000,2006
5/6/2014,500000,2006
2/25/2015,319500,2006
10/2/2014,460000,2006
5/2/2014,785000,2006
5/6/2014,390000,2006
10/30/2014,345000,2006
8/15/2014,780000,2006
4/20/2015,600000,2006
2/18/2015,489000,2006
5/12/2014,809000,2006
10/30/2014,569900,2006
8/6/2014,2.25E+06,2006
9/15/2014,1.21E+06,2006
4/24/2015,1.58E+06,2006
8/14/2014,445000,2006
4/30/2015,1.05E+06,2006
11/10/2014,385000,2006
6/16/2014,523950,2006
7/15/2014,282000,2006
8/26/2014,920000,2006
11/20/2014,388000,2006
5/21/2014,950000,2006
11/14/2014,530000,2006
4/27/2015,472000,2006
6/17/2014,535000,2006
4/9/2015,622950,2006
3/24/2015,540000,2006
1/22/2015,2.70E+06,2006
1/14/2015,333500,2006
2/11/2015,909500,2006
3/19/2015,210000,2006
5/28/2014,700000,2006
5/7/2015,472000,2006
4/7/2015,1.33E+06,2006
10/15/2014,622000,2006
5/1/2015,452950,2006
4/3/2015,1.60E+06,2006
5/22/2014,408000,2006
2/3/2015,292500,2006
10/27/2014,600000,2006
9/15/2014,459000,2006
9/2/2014,358000,2006
10/21/2014,495000,2006
3/17/2015,1.90E+06,2006
4/10/2015,1.04E+06,2006
3/27/2015,1.10E+06,2006
12/11/2014,377000,2006
5/7/2014,1.04E+06,2006
8/22/2014,455000,2006
5/9/2014,769900,2006
12/22/2014,633000,2006
1/13/2015,635000,2006
1/15/2015,389000,2006
12/8/2014,551500,2006
4/21/2015,2.25E+06,2006
6/23/2014,310000,2006
12/22/2014,436000,2006
8/11/2014,290000,2006
4/7/2015,388500,2006
7/3/2014,554950,2006
3/18/2015,459000,2006
8/20/2014,1.48E+06,2006
5/7/2014,535000,2006
2/1/2015,205000,2006
1/21/2015,1.31E+06,2006
4/14/2015,462550,2006
9/9/2014,1.10E+06,2006
4/2/2015,205000,2006
8/14/2014,450000,2006
5/23/2014,360000,2006
5/4/2015,459000,2006
7/25/2014,500000,2006
3/27/2015,461500,2006
6/11/2014,250000,2006
6/19/2014,607500,2006
8/14/2014,270000,2006
4/23/2015,1.30E+06,2006
5/1/2015,550000,2006
12/23/2014,1.04E+06,2006
7/14/2014,650000,2006
9/9/2014,520000,2006
6/4/2014,767450,2006
8/5/2014,399950,2006
6/12/2014,1.24E+06,2006
8/11/2014,1.39E+06,2006
4/16/2015,475000,2006
10/15/2014,745000,2006
5/5/2014,890000,2006
4/29/2015,437000,2006
9/5/2014,419700,2006
4/16/2015,838000,2006
9/17/2014,300000,2006
10/30/2014,306500,2006
11/17/2014,709950,2006
1/29/2015,262000,2006
4/17/2015,590000,2006
4/27/2015,345000,2006
4/20/2015,650000,2006
10/2/2014,379000,2006
7/24/2014,290000,2006
10/15/2014,760000,2006
5/20/2014,515000,2006
5/27/2014,460000,2006
8/11/2014,319950,2006
1/28/2015,292000,2006
7/7/2014,505000,2006
4/2/2015,855000,2006
8/6/2014,430000,2006
7/25/2014,445000,2006
11/14/2014,805000,2006
7/1/2014,300000,2006
7/16/2014,389500,2006
9/29/2014,384950,2006
5/22/2014,300000,2006
7/9/2014,2.32E+06,2006
4/16/2015,424000,2006
5/1/2015,333700,2006
4/13/2015,396000,2006
4/1/2015,507950,2006
5/10/2014,394950,2006
6/26/2014,330675,2006
6/5/2014,275000,2006
12/3/2014,1.14E+06,2006
6/23/2014,562500,2006
7/27/2014,286308,2006
6/4/2014,765000,2006
5/5/2014,890000,2006
6/7/2014,462000,2006
7/8/2014,674600,2006
7/14/2014,450000,2006
10/29/2014,452000,2006
5/6/2014,369950,2006
2/25/2015,329950,2006
12/12/2014,689000,2006
12/23/2014,270500,2006
3/18/2015,401000,2006
9/23/2014,550000,2006
6/13/2014,575000,2006
4/8/2015,1.18E+06,2006
9/12/2014,561000,2006
12/15/2014,730000,2006
10/7/2014,860000,2006
5/4/2015,950000,2006
7/22/2014,350000,2006
4/7/2015,521500,2006
10/15/2014,260000,2006
2/25/2015,810000,2006
10/2/2014,375000,2006
7/11/2014,397500,2006
4/27/2015,613500,2006
6/4/2014,586500,2006
4/24/2015,820875,2006
6/10/2014,525000,2006
11/21/2014,659950,2006
11/24/2014,630500,2006
11/12/2014,663000,2006
12/10/2014,725000,2006
11/12/2014,405000,2006
8/25/2014,477000,2006
3/26/2015,427005,2006
4/8/2015,590000,2006
6/13/2014,385000,2006
5/16/2014,500000,2006
2/11/2015,391000,2006
5/13/2014,870000,2006
7/2/2014,567500,2006
6/16/2014,492500,2006
8/25/2014,305000,2006
10/21/2014,565000,2006
6/30/2014,345000,2006
5/7/2014,339950,2006
5/2/2014,300000,2006
5/29/2014,305000,2006
9/22/2014,353000,2006
6/4/2014,455000,2006
10/30/2014,598500,2006
7/10/2014,535000,2006
2/2/2015,255000,2006
5/23/2014,375000,2006
6/2/2014,400000,2006
4/8/2015,518000,2006
11/13/2014,407500,2006
5/4/2015,534950,2006
5/1/2015,370000,2006
8/8/2014,377500,2006
4/21/2015,480000,2006
2/27/2015,1.87E+06,2006
6/26/2014,390000,2006
12/3/2014,346000,2006
4/23/2015,589999,2006
4/9/2015,465000,2006
10/3/2014,553000,2006
11/12/2014,490000,2006
3/5/2015,385000,2006
3/17/2015,1.09E+06,2006
10/31/2014,520000,2006
8/6/2014,430000,2007
7/23/2014,465000,2007
6/26/2014,1.05E+06,2007
7/22/2014,372500,2007
5/14/2014,306000,2007
4/20/2015,636000,2007
1/7/2015,625000,2007
7/14/2014,200000,2007
10/23/2014,570000,2007
5/28/2014,267000,2007
5/13/2014,757000,2007
1/7/2015,765000,2007
7/11/2014,467000,2007
11/3/2014,930000,2007
10/13/2014,785500,2007
12/10/2014,670950,2007
11/19/2014,1.01E+06,2007
9/16/2014,509950,2007
8/18/2014,468000,2007
4/29/2015,418000,2007
6/11/2014,495000,2007
12/10/2014,276000,2007
4/10/2015,259000,2007
9/30/2014,219500,2007
4/15/2015,1.90E+06,2007
6/11/2014,487028,2007
4/3/2015,705000,2007
2/3/2015,369900,2007
6/25/2014,762000,2007
2/13/2015,502500,2007
6/29/2014,397000,2007
4/17/2015,880000,2007
10/15/2014,216650,2007
4/18/2015,550000,2007
9/26/2014,365000,2007
7/22/2014,389000,2007
3/12/2015,399950,2007
2/25/2015,545000,2007
4/21/2015,420250,2007
6/12/2014,585000,2007
8/21/2014,688000,2007
10/21/2014,395000,2007
3/10/2015,1.14E+06,2007
12/2/2014,705000,2007
9/10/2014,425000,2007
9/3/2014,497000,2007
2/20/2015,690000,2007
6/16/2014,300000,2007
3/4/2015,637000,2007
1/16/2015,440000,2007
8/7/2014,311000,2007
4/16/2015,878000,2007
1/24/2015,530000,2007
2/5/2015,539950,2007
10/6/2014,1.15E+06,2007
7/31/2014,450000,2007
6/16/2014,963000,2007
4/1/2015,1.45E+06,2007
8/19/2014,309950,2007
9/23/2014,525000,2007
12/18/2014,303000,2007
4/6/2015,745000,2007
5/22/2014,432000,2007
3/30/2015,340000,2007
5/21/2014,1.58E+06,2007
9/22/2014,413900,2007
6/8/2014,260000,2007
10/20/2014,340000,2007
7/10/2014,1.98E+06,2007
4/17/2015,694000,2007
9/10/2014,620000,2007
4/29/2015,750000,2007
7/29/2014,305000,2007
5/5/2015,499000,2007
1/22/2015,865000,2007
11/10/2014,1.24E+06,2007
10/16/2014,285000,2007
5/6/2014,345000,2007
3/9/2015,190500,2007
7/25/2014,275000,2007
12/13/2014,320000,2007
7/22/2014,625000,2007
9/25/2014,490000,2007
10/10/2014,347500,2007
12/17/2014,1.28E+06,2007
12/4/2014,390000,2007
11/10/2014,350000,2007
8/26/2014,317000,2007
1/5/2015,600000,2007
1/27/2015,480000,2007
5/30/2014,330000,2007
9/26/2014,350000,2007
5/12/2014,500000,2007
1/13/2015,489000,2007
4/9/2015,410000,2007
6/19/2014,600000,2007
7/25/2014,410000,2007
4/1/2015,874000,2007
7/16/2014,289000,2007
10/29/2014,495000,2007
10/15/2014,216650,2007
10/16/2014,275000,2007
7/1/2014,332888,2007
5/9/2014,705000,2007
4/30/2015,370000,2007
3/25/2015,725000,2007
12/18/2014,348500,2007
5/28/2014,210000,2007
7/9/2014,737000,2007
2/3/2015,311600,2007
10/22/2014,280000,2007
5/16/2014,375000,2007
9/3/2014,695000,2007
7/29/2014,345000,2007
8/27/2014,388500,2007
3/24/2015,270000,2007
2/10/2015,600000,2007
6/4/2014,499950,2007
3/6/2015,335000,2007
5/9/2014,325000,2007
9/3/2014,481000,2007
12/3/2014,375000,2007
4/6/2015,469900,2007
6/4/2014,640000,2007
6/24/2014,355000,2007
6/23/2014,385000,2007
